LOCATION_ID,MATERIAL_ID,DATE,COUNT
100110110110001,12,2024-01-31,1
100110110110001,12,2024-02-07,1
100110110110001,12,2024-02-08,1
100110110110001,12,2024-02-14,1
100110110110001,12,2024-02-28,1
100110110110001,12,2024-03-06,1
100110110110001,12,2024-03-12,1
100110110110001,12,2024-03-15,1
100110110110001,12,2024-03-20,1
100110110110001,12,2024-03-28,1
100110110110001,12,2024-04-03,1
100110110110001,12,2024-04-09,1
100110110110001,12,2024-04-12,1
100110110110001,12,2024-04-16,1
100110110110001,12,2024-04-23,1
100110110110001,12,2024-04-30,1
100110110110001,12,2024-05-03,1
100110110110001,12,2024-05-07,1
100110110110001,12,2024-05-14,1
100110110110001,12,2024-05-23,1
100110110110001,12,2024-05-28,1
100110110110001,12,2024-05-31,2
100110110110001,12,2024-06-04,1
100110110110001,12,2024-06-11,1
100110110110001,12,2024-06-18,1
100110110110001,12,2024-06-21,1
100110110110001,12,2024-06-25,1
100110110110001,12,2024-07-09,1
100110110110001,12,2024-07-16,1
100110110110001,12,2024-07-17,1
100110110110001,12,2024-07-24,1
100110110110001,12,2024-07-31,1
100110110110001,12,2024-08-07,1
100110110110001,12,2024-08-09,1
100110110110001,12,2024-08-14,1
100110110110001,12,2024-08-16,1
100110110110001,12,2024-08-23,1
100110110110001,12,2024-08-29,1
100110110110001,12,2024-09-05,1
100110110110001,12,2024-09-12,1
100110110110001,12,2024-09-13,1
100110110110001,12,2024-09-19,1
100110110110001,12,2024-09-26,1
100110110110001,12,2024-09-27,1
100110110110001,12,2024-10-02,1
100110110110001,12,2024-10-10,1
100110110110001,12,2024-10-17,1
100110110110001,13,2023-09-27,1
100110110110001,13,2023-10-05,1
100110110110001,13,2023-10-11,1
100110110110001,13,2023-10-17,1
100110110110001,13,2023-10-24,1
100110110110001,13,2023-11-02,1
100110110110001,13,2023-11-10,1
100110110110001,13,2023-11-14,1
100110110110001,13,2023-11-21,1
100110110110001,13,2023-11-29,1
100110110110001,13,2023-12-06,1
100110110110001,13,2023-12-13,1
100110110110001,13,2023-12-19,1
100110110110001,13,2023-12-22,1
100110110110001,13,2023-12-28,1
100110110110001,13,2024-01-03,1
100110110110001,13,2024-01-10,1
100110110110001,13,2024-01-11,1
100110110110001,13,2024-01-17,1
100110110110001,13,2024-01-24,1
100110110110001,13,2024-01-31,1
100110110110001,13,2024-02-07,1
100110110110001,13,2024-02-08,1
100110110110001,13,2024-02-14,1
100110110110001,13,2024-02-28,1
100110110110001,13,2024-03-06,1
100110110110001,13,2024-03-12,1
100110110110001,13,2024-03-15,1
100110110110001,13,2024-03-20,1
100110110110001,13,2024-03-28,1
100110110110001,13,2024-04-03,1
100110110110001,13,2024-04-09,1
100110110110001,13,2024-04-12,1
100110110110001,13,2024-04-16,1
100110110110001,13,2024-04-23,1
100110110110001,13,2024-04-30,1
100110110110001,13,2024-05-03,1
100110110110001,13,2024-05-07,1
100110110110001,13,2024-05-14,1
100110110110001,13,2024-05-23,1
100110110110001,13,2024-05-28,1
100110110110001,13,2024-05-31,2
100110110110001,13,2024-06-04,1
100110110110001,13,2024-06-11,1
100110110110001,13,2024-06-18,1
100110110110001,13,2024-06-21,1
100110110110001,13,2024-06-25,1
100110110110001,13,2024-07-16,1
100110110110001,13,2024-07-17,1
100110110110001,13,2024-07-24,1
100110110110001,13,2024-07-31,1
100110110110001,13,2024-08-07,1
100110110110001,13,2024-08-09,1
100110110110001,13,2024-08-14,1
100110110110001,13,2024-08-16,1
100110110110001,13,2024-08-23,1
100110110110001,13,2024-08-29,1
100110110110001,13,2024-09-05,1
100110110110001,13,2024-09-12,1
100110110110001,13,2024-09-13,1
100110110110001,13,2024-09-19,1
100110110110001,13,2024-09-26,1
100110110110001,13,2024-09-27,1
100110110110001,13,2024-10-02,1
100110110110001,13,2024-10-10,1
100110110110001,13,2024-10-17,1
100110110110002,11,2023-10-05,1
100110110110002,11,2023-10-11,1
100110110110002,11,2023-10-17,1
100110110110002,11,2023-10-24,1
100110110110002,11,2023-11-07,1
100110110110002,11,2023-11-10,1
100110110110002,11,2023-11-14,1
100110110110002,11,2023-11-21,1
100110110110002,11,2023-11-29,1
100110110110002,11,2023-12-13,1
100110110110002,11,2023-12-19,1
100110110110002,11,2023-12-22,1
100110110110002,11,2023-12-28,1
100110110110002,11,2024-01-03,1
100110110110002,11,2024-01-10,1
100110110110002,11,2024-01-11,1
100110110110002,11,2024-01-17,1
100110110110002,11,2024-01-24,1
100110110110002,11,2024-01-31,1
100110110110002,11,2024-02-07,1
100110110110002,11,2024-02-08,1
100110110110002,11,2024-02-14,1
100110110110002,11,2024-02-28,1
100110110110002,11,2024-02-29,1
100110110110002,11,2024-03-06,1
100110110110002,11,2024-03-20,1
100110110110002,11,2024-04-03,1
100110110110002,11,2024-04-09,1
100110110110002,11,2024-04-12,1
100110110110002,11,2024-04-16,1
100110110110002,11,2024-04-23,1
100110110110002,11,2024-04-30,1
100110110110002,11,2024-05-03,1
100110110110002,11,2024-05-14,1
100110110110002,11,2024-05-28,1
100110110110002,11,2024-05-31,2
100110110110002,11,2024-06-11,1
100110110110002,11,2024-06-18,1
100110110110002,11,2024-06-21,1
100110110110002,11,2024-06-25,1
100110110110002,11,2024-07-09,1
100110110110002,11,2024-07-16,1
100110110110002,11,2024-07-24,1
100110110110002,11,2024-07-31,1
100110110110002,11,2024-08-23,1
100110110110002,11,2024-09-05,1
100110110110002,11,2024-09-19,1
100110110110002,11,2024-09-26,1
100110110110002,11,2024-10-02,1
100110110110002,11,2024-10-10,1
100110110110002,12,2023-10-05,1
100110110110002,12,2023-10-11,1
100110110110002,12,2023-10-17,1
100110110110002,12,2023-10-24,1
100110110110002,12,2023-11-07,1
100110110110002,12,2023-11-10,1
100110110110002,12,2023-11-14,1
100110110110002,12,2023-11-21,1
100110110110002,12,2023-11-29,1
100110110110002,12,2023-12-13,1
100110110110002,12,2023-12-19,1
100110110110002,12,2023-12-22,1
100110110110002,12,2023-12-28,1
100110110110002,12,2024-01-03,1
100110110110002,12,2024-01-10,1
100110110110002,12,2024-01-11,1
100110110110002,12,2024-01-17,1
100110110110002,12,2024-01-24,1
100110110110002,12,2024-01-31,1
100110110110002,12,2024-02-07,1
100110110110002,12,2024-02-08,1
100110110110002,12,2024-02-14,1
100110110110002,12,2024-02-28,1
100110110110002,12,2024-02-29,1
100110110110002,12,2024-03-06,1
100110110110002,12,2024-03-20,1
100110110110002,12,2024-04-03,1
100110110110002,12,2024-04-09,1
100110110110002,12,2024-04-12,1
100110110110002,12,2024-04-16,1
100110110110002,12,2024-04-23,1
100110110110002,12,2024-04-30,1
100110110110002,12,2024-05-03,1
100110110110002,12,2024-05-14,1
100110110110002,12,2024-05-28,1
100110110110002,12,2024-05-31,2
100110110110002,12,2024-06-11,1
100110110110002,12,2024-06-18,1
100110110110002,12,2024-06-21,1
100110110110002,12,2024-06-25,1
100110110110002,12,2024-07-09,1
100110110110002,12,2024-07-16,1
100110110110002,12,2024-07-24,1
100110110110002,12,2024-07-31,1
100110110110002,12,2024-08-23,1
100110110110002,12,2024-09-05,1
100110110110002,12,2024-09-19,1
100110110110002,12,2024-09-26,1
100110110110002,12,2024-10-02,1
100110110110002,12,2024-10-10,1
100110110110002,13,2023-10-05,1
100110110110002,13,2023-10-11,1
100110110110002,13,2023-10-17,1
100110110110002,13,2023-10-24,1
100110110110002,13,2023-11-07,1
100110110110002,13,2023-11-10,1
100110110110002,13,2023-11-14,1
100110110110002,13,2023-11-21,1
100110110110002,13,2023-11-29,1
100110110110002,13,2023-12-13,1
100110110110002,13,2023-12-19,1
100110110110002,13,2023-12-22,1
100110110110002,13,2023-12-28,1
100110110110002,13,2024-01-03,1
100110110110002,13,2024-01-10,1
100110110110002,13,2024-01-11,1
100110110110002,13,2024-01-17,1
100110110110002,13,2024-01-24,1
100110110110002,13,2024-01-31,1
100110110110002,13,2024-02-07,1
100110110110002,13,2024-02-08,1
100110110110002,13,2024-02-14,1
100110110110002,13,2024-02-28,1
100110110110002,13,2024-02-29,1
100110110110002,13,2024-03-06,1
100110110110002,13,2024-03-20,1
100110110110002,13,2024-04-03,1
100110110110002,13,2024-04-09,1
100110110110002,13,2024-04-12,1
100110110110002,13,2024-04-16,1
100110110110002,13,2024-04-23,1
100110110110002,13,2024-04-30,1
100110110110002,13,2024-05-03,1
100110110110002,13,2024-05-14,1
100110110110002,13,2024-05-28,1
100110110110002,13,2024-05-31,2
100110110110002,13,2024-06-11,1
100110110110002,13,2024-06-18,1
100110110110002,13,2024-06-21,1
100110110110002,13,2024-07-16,1
100110110110002,13,2024-07-24,1
100110110110002,13,2024-07-31,1
100110110110002,13,2024-08-23,1
100110110110002,13,2024-09-05,1
100110110110002,13,2024-09-19,1
100110110110002,13,2024-09-26,1
100110110110002,13,2024-10-02,1
100110110110002,13,2024-10-10,1
100110110110003,11,2023-10-05,1
100110110110003,11,2023-10-11,1
100110110110003,11,2023-10-17,1
100110110110003,11,2023-10-24,1
100110110110003,11,2023-11-02,1
100110110110003,11,2023-11-07,1
100110110110003,11,2023-11-10,1
100110110110003,11,2023-11-14,1
100110110110003,11,2023-11-21,1
100110110110003,11,2023-11-29,1
100110110110003,11,2023-12-13,1
100110110110003,11,2023-12-19,1
100110110110003,11,2023-12-22,1
100110110110003,11,2023-12-28,1
100110110110003,11,2024-01-03,1
100110110110003,11,2024-01-10,1
100110110110003,11,2024-01-11,1
100110110110003,11,2024-01-17,1
100110110110003,11,2024-01-24,1
100110110110003,11,2024-01-31,1
100110110110003,11,2024-02-07,1
100110110110003,11,2024-02-08,1
100110110110003,11,2024-02-14,1
100110110110003,11,2024-02-28,1
100110110110003,11,2024-02-29,1
100110110110003,11,2024-03-06,1
100110110110003,11,2024-03-20,1
100110110110003,11,2024-03-28,1
100110110110003,11,2024-04-03,1
100110110110003,11,2024-04-09,1
100110110110003,11,2024-04-12,1
100110110110003,11,2024-04-16,1
100110110110003,11,2024-04-23,1
100110110110003,11,2024-04-30,1
100110110110003,11,2024-05-03,1
100110110110003,11,2024-05-14,1
100110110110003,11,2024-05-23,1
100110110110003,11,2024-05-28,1
100110110110003,11,2024-06-11,1
100110110110003,11,2024-06-18,1
100110110110003,11,2024-06-21,1
100110110110003,11,2024-06-25,1
100110110110003,11,2024-07-09,1
100110110110003,11,2024-07-16,1
100110110110003,11,2024-07-24,1
100110110110003,11,2024-08-07,1
100110110110003,11,2024-08-23,1
100110110110003,11,2024-09-05,1
100110110110003,11,2024-09-19,1
100110110110003,11,2024-09-26,1
100110110110003,11,2024-10-02,1
100110110110003,11,2024-10-17,1
100110110110003,12,2023-10-05,1
100110110110003,12,2023-10-11,1
100110110110003,12,2023-10-17,1
100110110110003,12,2023-10-24,1
100110110110003,12,2023-11-02,1
100110110110003,12,2023-11-07,1
100110110110003,12,2023-11-10,1
100110110110003,12,2023-11-14,1
100110110110003,12,2023-11-21,1
100110110110003,12,2023-11-29,1
100110110110003,12,2023-12-13,1
100110110110003,12,2023-12-19,1
100110110110003,12,2023-12-22,1
100110110110003,12,2023-12-28,1
100110110110003,12,2024-01-03,1
100110110110003,12,2024-01-10,1
100110110110003,12,2024-01-11,1
100110110110003,12,2024-01-17,1
100110110110003,12,2024-01-24,1
100110110110003,12,2024-01-31,1
100110110110003,12,2024-02-07,1
100110110110003,12,2024-02-08,1
100110110110003,12,2024-02-14,1
100110110110003,12,2024-02-28,1
100110110110003,12,2024-02-29,1
100110110110003,12,2024-03-06,1
100110110110003,12,2024-03-20,1
100110110110003,12,2024-03-28,1
100110110110003,12,2024-04-03,1
100110110110003,12,2024-04-09,1
100110110110003,12,2024-04-12,1
100110110110003,12,2024-04-16,1
100110110110003,12,2024-04-23,1
100110110110003,12,2024-04-30,1
100110110110003,12,2024-05-03,1
100110110110003,12,2024-05-14,1
100110110110003,12,2024-05-23,1
100110110110003,12,2024-05-28,1
100110110110003,12,2024-06-11,1
100110110110003,12,2024-06-18,1
100110110110003,12,2024-06-21,1
100110110110003,12,2024-06-25,1
100110110110003,12,2024-07-09,1
100110110110003,12,2024-07-16,1
100110110110003,12,2024-07-24,1
100110110110003,12,2024-08-07,1
100110110110003,12,2024-08-23,1
100110110110003,12,2024-09-05,1
100110110110003,12,2024-09-19,1
100110110110003,12,2024-09-26,1
100110110110003,12,2024-10-02,1
100110110110003,12,2024-10-17,1
100110110110003,13,2023-10-05,1
100110110110003,13,2023-10-11,1
100110110110003,13,2023-10-17,1
100110110110003,13,2023-10-24,1
100110110110003,13,2023-11-02,1
100110110110003,13,2023-11-07,1
100110110110003,13,2023-11-10,1
100110110110003,13,2023-11-14,1
100110110110003,13,2023-11-21,1
100110110110003,13,2023-11-29,1
100110110110003,13,2023-12-13,1
100110110110003,13,2023-12-22,1
100110110110003,13,2023-12-28,1
100110110110003,13,2024-01-03,1
100110110110003,13,2024-01-10,1
100110110110003,13,2024-01-11,1
100110110110003,13,2024-01-17,1
100110110110003,13,2024-01-24,1
100110110110003,13,2024-02-07,1
100110110110003,13,2024-02-08,1
100110110110003,13,2024-02-14,1
100110110110003,13,2024-02-28,1
100110110110003,13,2024-02-29,1
100110110110003,13,2024-03-06,1
100110110110003,13,2024-03-20,1
100110110110003,13,2024-03-28,1
100110110110003,13,2024-04-03,1
100110110110003,13,2024-04-09,1
100110110110003,13,2024-04-12,1
100110110110003,13,2024-04-16,1
100110110110003,13,2024-04-23,1
100110110110003,13,2024-04-30,1
100110110110003,13,2024-05-03,1
100110110110003,13,2024-05-14,1
100110110110003,13,2024-05-23,1
100110110110003,13,2024-05-28,1
100110110110003,13,2024-06-11,1
100110110110003,13,2024-06-18,1
100110110110003,13,2024-06-21,1
100110110110003,13,2024-06-25,1
100110110110003,13,2024-07-16,1
100110110110003,13,2024-07-24,1
100110110110003,13,2024-08-07,1
100110110110003,13,2024-08-23,1
100110110110003,13,2024-09-05,1
100110110110003,13,2024-09-19,1
100110110110003,13,2024-09-26,1
100110110110003,13,2024-10-02,1
100110110110003,13,2024-10-17,1
100110110110004,11,2023-09-26,1
100110110110004,11,2023-09-28,1
100110110110004,11,2023-10-06,1
100110110110004,11,2023-10-13,1
100110110110004,11,2023-10-16,1
100110110110004,11,2023-10-18,1
100110110110004,11,2023-10-25,1
100110110110004,11,2023-10-28,1
100110110110004,11,2023-11-02,1
100110110110004,11,2023-11-08,1
100110110110004,11,2023-11-15,1
100110110110004,11,2023-11-22,1
100110110110004,11,2023-11-28,1
100110110110004,11,2023-12-05,1
100110110110004,11,2023-12-08,1
100110110110004,11,2023-12-12,1
100110110110004,11,2023-12-20,1
100110110110004,11,2023-12-29,1
100110110110004,11,2024-01-04,1
100110110110004,11,2024-01-05,1
100110110110004,11,2024-01-12,1
100110110110004,11,2024-01-18,1
100110110110004,11,2024-01-25,1
100110110110004,11,2024-01-26,1
100110110110004,11,2024-02-02,1
100110110110004,11,2024-02-09,1
100110110110004,11,2024-02-15,2
100110110110004,11,2024-03-01,1
100110110110004,11,2024-03-07,1
100110110110004,11,2024-03-08,1
100110110110004,11,2024-03-21,1
100110110110004,11,2024-03-27,1
100110110110004,11,2024-03-28,1
100110110110004,11,2024-04-04,1
100110110110004,11,2024-04-11,1
100110110110004,11,2024-04-17,1
100110110110004,11,2024-04-19,1
100110110110004,11,2024-04-24,1
100110110110004,11,2024-05-02,1
100110110110004,11,2024-05-08,1
100110110110004,11,2024-05-16,1
100110110110004,11,2024-05-17,1
100110110110004,11,2024-05-24,1
100110110110004,11,2024-05-29,1
100110110110004,11,2024-06-06,1
100110110110004,11,2024-06-07,1
100110110110004,11,2024-06-12,1
100110110110004,11,2024-06-19,1
100110110110004,11,2024-06-26,1
100110110110004,11,2024-06-28,1
100110110110004,11,2024-07-03,1
100110110110004,11,2024-07-11,1
100110110110004,11,2024-07-17,1
100110110110004,11,2024-07-23,1
100110110110004,11,2024-07-24,1
100110110110004,11,2024-07-31,1
100110110110004,11,2024-08-07,1
100110110110004,11,2024-08-14,1
100110110110004,11,2024-08-16,1
100110110110004,11,2024-08-22,1
100110110110004,11,2024-08-29,1
100110110110004,11,2024-09-09,1
100110110110004,11,2024-09-19,1
100110110110004,11,2024-09-26,1
100110110110004,11,2024-10-02,1
100110110110004,11,2024-10-10,1
100110110110004,11,2024-10-15,1
100110110110004,12,2023-09-26,1
100110110110004,12,2023-09-28,1
100110110110004,12,2023-10-06,1
100110110110004,12,2023-10-13,1
100110110110004,12,2023-10-16,1
100110110110004,12,2023-10-18,1
100110110110004,12,2023-10-25,1
100110110110004,12,2023-10-28,1
100110110110004,12,2023-11-02,1
100110110110004,12,2023-11-15,1
100110110110004,12,2023-11-22,1
100110110110004,12,2023-11-28,1
100110110110004,12,2023-12-05,1
100110110110004,12,2023-12-08,1
100110110110004,12,2023-12-12,1
100110110110004,12,2023-12-20,1
100110110110004,12,2023-12-29,1
100110110110004,12,2024-01-04,1
100110110110004,12,2024-01-05,1
100110110110004,12,2024-01-12,1
100110110110004,12,2024-01-18,1
100110110110004,12,2024-01-25,1
100110110110004,12,2024-01-26,1
100110110110004,12,2024-02-02,1
100110110110004,12,2024-02-09,1
100110110110004,12,2024-02-15,2
100110110110004,12,2024-03-01,1
100110110110004,12,2024-03-07,1
100110110110004,12,2024-03-08,1
100110110110004,12,2024-03-21,1
100110110110004,12,2024-03-27,1
100110110110004,12,2024-03-28,1
100110110110004,12,2024-04-04,1
100110110110004,12,2024-04-11,1
100110110110004,12,2024-04-17,1
100110110110004,12,2024-04-19,1
100110110110004,12,2024-04-24,1
100110110110004,12,2024-05-02,1
100110110110004,12,2024-05-08,1
100110110110004,12,2024-05-16,1
100110110110004,12,2024-05-17,1
100110110110004,12,2024-05-24,1
100110110110004,12,2024-05-29,1
100110110110004,12,2024-06-06,1
100110110110004,12,2024-06-07,1
100110110110004,12,2024-06-12,1
100110110110004,12,2024-06-19,1
100110110110004,12,2024-06-26,1
100110110110004,12,2024-06-28,1
100110110110004,12,2024-07-03,1
100110110110004,12,2024-07-11,1
100110110110004,12,2024-07-17,1
100110110110004,12,2024-07-23,1
100110110110004,12,2024-07-24,1
100110110110004,12,2024-07-31,1
100110110110004,12,2024-08-07,1
100110110110004,12,2024-08-14,1
100110110110004,12,2024-08-16,1
100110110110004,12,2024-08-22,1
100110110110004,12,2024-08-29,1
100110110110004,12,2024-09-09,1
100110110110004,12,2024-09-19,1
100110110110004,12,2024-09-26,1
100110110110004,12,2024-10-02,1
100110110110004,12,2024-10-10,1
100110110110004,12,2024-10-15,1
100110110110004,13,2023-09-26,1
100110110110004,13,2023-09-28,1
100110110110004,13,2023-10-06,1
100110110110004,13,2023-10-13,1
100110110110004,13,2023-10-16,1
100110110110004,13,2023-10-18,1
100110110110004,13,2023-10-25,1
100110110110004,13,2023-10-28,1
100110110110004,13,2023-11-02,1
100110110110004,13,2023-11-08,1
100110110110004,13,2023-11-15,1
100110110110004,13,2023-11-22,1
100110110110004,13,2023-11-28,1
100110110110004,13,2023-12-05,1
100110110110004,13,2023-12-08,1
100110110110004,13,2023-12-12,1
100110110110004,13,2023-12-20,1
100110110110004,13,2023-12-29,1
100110110110004,13,2024-01-04,1
100110110110004,13,2024-01-05,1
100110110110004,13,2024-01-12,1
100110110110004,13,2024-01-18,1
100110110110004,13,2024-01-25,1
100110110110004,13,2024-01-26,1
100110110110004,13,2024-02-02,1
100110110110004,13,2024-02-09,1
100110110110004,13,2024-02-15,2
100110110110004,13,2024-03-01,1
100110110110004,13,2024-03-07,1
100110110110004,13,2024-03-21,1
100110110110004,13,2024-03-27,1
100110110110004,13,2024-03-28,1
100110110110004,13,2024-04-04,1
100110110110004,13,2024-04-11,1
100110110110004,13,2024-04-17,1
100110110110004,13,2024-04-19,1
100110110110004,13,2024-04-24,1
100110110110004,13,2024-05-02,1
100110110110004,13,2024-05-08,1
100110110110004,13,2024-05-16,1
100110110110004,13,2024-05-17,1
100110110110004,13,2024-05-24,1
100110110110004,13,2024-05-29,1
100110110110004,13,2024-06-06,1
100110110110004,13,2024-06-07,1
100110110110004,13,2024-06-12,1
100110110110004,13,2024-06-19,1
100110110110004,13,2024-06-26,1
100110110110004,13,2024-06-28,1
100110110110004,13,2024-07-03,1
100110110110004,13,2024-07-17,1
100110110110004,13,2024-07-23,1
100110110110004,13,2024-07-24,1
100110110110004,13,2024-07-31,1
100110110110004,13,2024-08-07,1
100110110110004,13,2024-08-14,1
100110110110004,13,2024-08-16,1
100110110110004,13,2024-08-22,1
100110110110004,13,2024-08-29,1
100110110110004,13,2024-09-09,1
100110110110004,13,2024-09-19,1
100110110110004,13,2024-09-26,1
100110110110004,13,2024-10-02,1
100110110110004,13,2024-10-10,1
100110110110004,13,2024-10-15,1
100110110110005,11,2023-09-26,1
100110110110005,11,2023-10-18,1
100110110110005,11,2023-10-25,1
100110110110005,11,2023-10-28,1
100110110110005,11,2023-11-08,1
100110110110005,11,2023-11-15,1
100110110110005,11,2023-11-17,1
100110110110005,11,2023-11-22,1
100110110110005,11,2023-11-28,1
100110110110005,11,2023-12-05,1
100110110110005,11,2023-12-12,1
100110110110005,11,2023-12-20,1
100110110110005,11,2023-12-29,1
100110110110005,11,2024-01-04,1
100110110110005,11,2024-01-12,1
100110110110005,11,2024-01-25,1
100110110110005,11,2024-01-26,1
100110110110005,11,2024-02-02,1
100110110110005,11,2024-02-09,1
100110110110005,11,2024-02-15,2
100110110110005,11,2024-03-01,1
100110110110005,11,2024-03-07,1
100110110110005,11,2024-03-08,1
100110110110005,11,2024-03-21,1
100110110110005,11,2024-03-27,1
100110110110005,11,2024-03-28,1
100110110110005,11,2024-04-04,1
100110110110005,11,2024-04-11,1
100110110110005,11,2024-04-17,1
100110110110005,11,2024-04-19,1
100110110110005,11,2024-04-24,1
100110110110005,11,2024-05-02,1
100110110110005,11,2024-05-16,1
100110110110005,11,2024-05-17,1
100110110110005,11,2024-05-29,1
100110110110005,11,2024-06-06,1
100110110110005,11,2024-06-07,1
100110110110005,11,2024-06-12,1
100110110110005,11,2024-06-19,1
100110110110005,11,2024-06-26,1
100110110110005,11,2024-06-28,1
100110110110005,11,2024-07-11,1
100110110110005,11,2024-07-23,1
100110110110005,11,2024-07-24,1
100110110110005,11,2024-08-07,1
100110110110005,11,2024-08-22,1
100110110110005,11,2024-09-05,1
100110110110005,11,2024-09-19,1
100110110110005,11,2024-10-02,1
100110110110005,11,2024-10-10,1
100110110110005,12,2023-09-26,1
100110110110005,12,2023-10-18,1
100110110110005,12,2023-10-25,1
100110110110005,12,2023-10-28,1
100110110110005,12,2023-11-08,1
100110110110005,12,2023-11-15,1
100110110110005,12,2023-11-17,1
100110110110005,12,2023-11-22,1
100110110110005,12,2023-11-28,1
100110110110005,12,2023-12-05,1
100110110110005,12,2023-12-12,1
100110110110005,12,2023-12-20,1
100110110110005,12,2023-12-29,1
100110110110005,12,2024-01-04,1
100110110110005,12,2024-01-12,1
100110110110005,12,2024-01-25,1
100110110110005,12,2024-01-26,1
100110110110005,12,2024-02-02,1
100110110110005,12,2024-02-09,1
100110110110005,12,2024-02-15,2
100110110110005,12,2024-03-01,1
100110110110005,12,2024-03-07,1
100110110110005,12,2024-03-08,1
100110110110005,12,2024-03-21,1
100110110110005,12,2024-03-27,1
100110110110005,12,2024-03-28,1
100110110110005,12,2024-04-04,1
100110110110005,12,2024-04-11,1
100110110110005,12,2024-04-17,1
100110110110005,12,2024-04-19,1
100110110110005,12,2024-04-24,1
100110110110005,12,2024-05-02,1
100110110110005,12,2024-05-16,1
100110110110005,12,2024-05-17,1
100110110110005,12,2024-05-29,1
100110110110005,12,2024-06-06,1
100110110110005,12,2024-06-07,1
100110110110005,12,2024-06-12,1
100110110110005,12,2024-06-19,1
100110110110005,12,2024-06-26,1
100110110110005,12,2024-06-28,1
100110110110005,12,2024-07-11,1
100110110110005,12,2024-07-23,1
100110110110005,12,2024-07-24,1
100110110110005,12,2024-08-07,1
100110110110005,12,2024-08-22,1
100110110110005,12,2024-09-05,1
100110110110005,12,2024-09-19,1
100110110110005,12,2024-10-02,1
100110110110005,12,2024-10-10,1
100110110110005,13,2023-09-26,1
